agency_cd	site_no	datetime	148640_00060_00003	148640_00060_00003_cd	148641_00065_00003	148641_00065_00003_cd
USGS	12080010	2000-10-16	106	A	24.68	A
USGS	12080010	2000-10-17	109	A	24.69	A
USGS	12080010	2000-10-18	124	A	24.76	A
USGS	12080010	2000-10-19	127	A	24.77	A
USGS	12080010	2000-10-20	152	A	24.88	A
USGS	12080010	2000-10-21	220	A	25.13	A
USGS	12080010	2000-10-22	187	A	25.02	A
USGS	12080010	2000-10-23	151	A	24.87	A
USGS	12080010	2000-10-24	134	A	24.80	A
USGS	12080010	2000-10-25	123	A	24.75	A
USGS	12080010	2000-10-26	117	A	24.72	A
USGS	12080010	2000-10-27	111	A	24.70	A
USGS	12080010	2000-10-28	118	A	24.73	A
USGS	12080010	2000-10-29	162	A	24.92	A
USGS	12080010	2000-10-30	156	A	24.89	A
USGS	12080010	2000-10-31	145	A	24.85	A
USGS	12080010	2000-11-01	135	A	24.81	A
USGS	12080010	2000-11-02	127	A	24.77	A
USGS	12080010	2000-11-03	122	A	24.75	A
USGS	12080010	2000-11-04	121	A	24.74	A
USGS	12080010	2000-11-05	123	A	24.75	A
USGS	12080010	2000-11-06	125	A	24.77	A
USGS	12080010	2000-11-07	126	A	24.77	A
USGS	12080010	2000-11-08	140	A	24.83	A
USGS	12080010	2000-11-09	197	A	25.05	A
USGS	12080010	2000-11-10	177	A	24.98	A
USGS	12080010	2000-11-11	154	A	24.88	A
USGS	12080010	2000-11-12	141	A	24.83	A
USGS	12080010	2000-11-13	134	A	24.80	A
USGS	12080010	2000-11-14	127	A	24.77	A
USGS	12080010	2000-11-15	123	A	24.75	A
USGS	12080010	2000-11-16	119	A	24.73	A
USGS	12080010	2000-11-17	116	A	24.72	A
USGS	12080010	2000-11-18	112	A	24.71	A
USGS	12080010	2000-11-19	110	A	24.70	A
USGS	12080010	2000-11-20	110	A	24.69	A
USGS	12080010	2000-11-21	109	A	24.69	A
USGS	12080010	2000-11-22	106	A	24.68	A
USGS	12080010	2000-11-23	113	A	24.71	A
USGS	12080010	2000-11-24	116	A	24.72	A
USGS	12080010	2000-11-25	128	A	24.78	A
USGS	12080010	2000-11-26	148	A	24.86	A
USGS	12080010	2000-11-27	273	A	25.28	A
USGS	12080010	2000-11-28	345	A	25.53	A
USGS	12080010	2000-11-29	266	A	25.29	A
USGS	12080010	2000-11-30	233	A	25.18	A
USGS	12080010	2000-12-01	228	A	25.16	A
USGS	12080010	2000-12-02	220	A	25.14	A
USGS	12080010	2000-12-03	221	A	25.14	A
USGS	12080010	2000-12-04	208	A	25.09	A
USGS	12080010	2000-12-05	187	A	25.02	A
USGS	12080010	2000-12-06	168	A	24.94	A
USGS	12080010	2000-12-07	158	A	24.90	A
USGS	12080010	2000-12-08	150	A	24.87	A
USGS	12080010	2000-12-09	143	A	24.84	A
USGS	12080010	2000-12-10	138	A	24.82	A
USGS	12080010	2000-12-11	133	A	24.80	A
USGS	12080010	2000-12-12	126	A	24.77	A
USGS	12080010	2000-12-13	123	A	24.76	A
USGS	12080010	2000-12-14	128	A	24.77	A
USGS	12080010	2000-12-15	169	A	24.93	A
USGS	12080010	2000-12-16	244	A	25.22	A
USGS	12080010	2000-12-17	554	A	25.90	A
USGS	12080010	2000-12-18	462	A	25.79	A
USGS	12080010	2000-12-19	322	A	25.46	A
USGS	12080010	2000-12-20	271	A	25.29	A
USGS	12080010	2000-12-21	244	A	25.20	A
USGS	12080010	2000-12-22	239	A	25.18	A
USGS	12080010	2000-12-23	303	A	25.39	A
USGS	12080010	2000-12-24	383	A	25.63	A
USGS	12080010	2000-12-25	360	A	25.57	A
USGS	12080010	2000-12-26	309	A	25.42	A
USGS	12080010	2000-12-27	276	A	25.31	A
USGS	12080010	2000-12-28	251	A	25.22	A
USGS	12080010	2000-12-29	235	A	25.16	A
USGS	12080010	2000-12-30	226	A	25.13	A
USGS	12080010	2000-12-31	217	A	25.10	A
USGS	12080010	2001-01-01	209	A	25.07	A
USGS	12080010	2001-01-02	197	A	25.02	A
USGS	12080010	2001-01-03	192	A	25.00	A
USGS	12080010	2001-01-04	197	A	25.02	A
USGS	12080010	2001-01-05	216	A	25.10	A
USGS	12080010	2001-01-06	259	A	25.25	A
USGS	12080010	2001-01-07	254	A	25.23	A
USGS	12080010	2001-01-08	234	A	25.16	A
USGS	12080010	2001-01-09	216	A	25.10	A
USGS	12080010	2001-01-10	207	A	25.06	A
USGS	12080010	2001-01-11	200	A	25.03	A
USGS	12080010	2001-01-12	189	A	24.99	A
USGS	12080010	2001-01-13	182	A	24.97	A
USGS	12080010	2001-01-14	180	A	24.96	A
USGS	12080010	2001-01-15	178	A	24.95	A
USGS	12080010	2001-01-16	174	A	24.93	A
USGS	12080010	2001-01-17	167	A	24.90	A
USGS	12080010	2001-01-18	165	A	24.89	A
USGS	12080010	2001-01-19	167	A	24.90	A
USGS	12080010	2001-01-20	169	A	24.92	A
USGS	12080010	2001-01-21	187	A	24.98	A
USGS	12080010	2001-01-22	204	A	25.05	A
USGS	12080010	2001-01-23	207	A	25.06	A
USGS	12080010	2001-01-24	203	A	25.05	A
USGS	12080010	2001-01-25	191	A	25.00	A
USGS	12080010	2001-01-26	181	A	24.96	A
USGS	12080010	2001-01-27	171	A	24.92	A
USGS	12080010	2001-01-28	167	A	24.90	A
USGS	12080010	2001-01-29	170	A	24.92	A
USGS	12080010	2001-01-30	195	A	25.02	A
USGS	12080010	2001-01-31	206	A	25.06	A
USGS	12080010	2001-02-01	207	A	25.06	A
USGS	12080010	2001-02-02	212	A	25.08	A
USGS	12080010	2001-02-03	287	A	25.34	A
USGS	12080010	2001-02-04	354	A	25.54	A
USGS	12080010	2001-02-05	709	A	26.23	A
USGS	12080010	2001-02-06	519	A	25.90	A
USGS	12080010	2001-02-07	390	A	25.64	A
USGS	12080010	2001-02-08	328	A	25.48	A
USGS	12080010	2001-02-09	290	A	25.36	A
USGS	12080010	2001-02-10	261	A	25.26	A
USGS	12080010	2001-02-11	239	A	25.18	A
USGS	12080010	2001-02-12	221	A	25.11	A
USGS	12080010	2001-02-13	205	A	25.05	A
USGS	12080010	2001-02-14	194	A	25.01	A
USGS	12080010	2001-02-15	189	A	24.99	A
USGS	12080010	2001-02-16	201	A	25.04	A
USGS	12080010	2001-02-17	263	A	25.26	A
USGS	12080010	2001-02-18	281	A	25.33	A
USGS	12080010	2001-02-19	274	A	25.30	A
USGS	12080010	2001-02-20	255	A	25.23	A
USGS	12080010	2001-02-21	237	A	25.17	A
USGS	12080010	2001-02-22	227	A	25.14	A
USGS	12080010	2001-02-23	217	A	25.10	A
USGS	12080010	2001-02-24	209	A	25.07	A
USGS	12080010	2001-02-25	201	A	25.03	A
USGS	12080010	2001-02-26	189	A	24.99	A
USGS	12080010	2001-02-27	180	A	24.96	A
USGS	12080010	2001-02-28	179	A	24.95	A
USGS	12080010	2001-03-01	186	A	24.98	A
USGS	12080010	2001-03-02	224	A	25.12	A
USGS	12080010	2001-03-03	247	A	25.21	A
USGS	12080010	2001-03-04	237	A	25.17	A
USGS	12080010	2001-03-05	229	A	25.14	A
USGS	12080010	2001-03-06	221	A	25.11	A
USGS	12080010	2001-03-07	211	A	25.08	A
USGS	12080010	2001-03-08	201	A	25.04	A
USGS	12080010	2001-03-09	197	A	25.02	A
USGS	12080010	2001-03-10	200	A	25.03	A
USGS	12080010	2001-03-11	190	A	25.00	A
USGS	12080010	2001-03-12	184	A	24.97	A
USGS	12080010	2001-03-13	180	A	24.96	A
USGS	12080010	2001-03-14	182	A	24.96	A
USGS	12080010	2001-03-15	189	A	24.99	A
USGS	12080010	2001-03-16	198	A	25.02	A
USGS	12080010	2001-03-17	200	A	25.03	A
USGS	12080010	2001-03-18	207	A	25.06	A
USGS	12080010	2001-03-19	254	A	25.23	A
USGS	12080010	2001-03-20	318	A	25.44	A
USGS	12080010	2001-03-21	279	A	25.32	A
USGS	12080010	2001-03-22	250	A	25.22	A
USGS	12080010	2001-03-23	230	A	25.14	A
USGS	12080010	2001-03-24	214	A	25.09	A
USGS	12080010	2001-03-25	219	A	25.11	A
USGS	12080010	2001-03-26	262	A	25.26	A
USGS	12080010	2001-03-27	303	A	25.40	A
USGS	12080010	2001-03-28	340	A	25.51	A
USGS	12080010	2001-03-29	351	A	25.55	A
USGS	12080010	2001-03-30	320	A	25.45	A
USGS	12080010	2001-03-31	297	A	25.38	A
USGS	12080010	2001-04-01	290	A	25.36	A
USGS	12080010	2001-04-02	280	A	25.33	A
USGS	12080010	2001-04-03	272	A	25.30	A
USGS	12080010	2001-04-04	256	A	25.24	A
USGS	12080010	2001-04-05	241	A	25.19	A
USGS	12080010	2001-04-06	258	A	25.25	A
USGS	12080010	2001-04-07	295	A	25.37	A
USGS	12080010	2001-04-08	303	A	25.40	A
USGS	12080010	2001-04-09	297	A	25.38	A
USGS	12080010	2001-04-10	288	A	25.35	A
USGS	12080010	2001-04-11	407	A	25.65	A
USGS	12080010	2001-04-12	480	A	25.83	A
USGS	12080010	2001-04-13	398	A	25.66	A
USGS	12080010	2001-04-14	337	A	25.50	A
USGS	12080010	2001-04-15	302	A	25.39	A
USGS	12080010	2001-04-16	277	A	25.31	A
USGS	12080010	2001-04-17	281	A	25.33	A
USGS	12080010	2001-04-18	323	A	25.46	A
USGS	12080010	2001-04-19	322	A	25.46	A
USGS	12080010	2001-04-20	300	A	25.39	A
USGS	12080010	2001-04-21	276	A	25.31	A
USGS	12080010	2001-04-22	256	A	25.24	A
USGS	12080010	2001-04-23	244	A	25.20	A
USGS	12080010	2001-04-24	229	A	25.14	A
USGS	12080010	2001-04-25	216	A	25.09	A
USGS	12080010	2001-04-26	207	A	25.06	A
USGS	12080010	2001-04-27	202	A	25.04	A
USGS	12080010	2001-04-28	200	A	25.03	A
USGS	12080010	2001-04-29	205	A	25.06	A
USGS	12080010	2001-04-30	251	A	25.22	A
USGS	12080010	2001-05-01	584	A	26.02	A
USGS	12080010	2001-05-02	566	A	25.99	A
USGS	12080010	2001-05-03	446	A	25.76	A
USGS	12080010	2001-05-04	358	A	25.57	A
USGS	12080010	2001-05-05	315	A	25.44	A
USGS	12080010	2001-05-06	282	A	25.33	A
USGS	12080010	2001-05-07	255	A	25.24	A
USGS	12080010	2001-05-08	233	A	25.16	A
USGS	12080010	2001-05-09	218	A	25.10	A
USGS	12080010	2001-05-10	206	A	25.06	A
USGS	12080010	2001-05-11	194	A	25.01	A
USGS	12080010	2001-05-12	186	A	24.98	A
USGS	12080010	2001-05-13	179	A	24.95	A
USGS	12080010	2001-05-14	185	A	24.98	A
USGS	12080010	2001-05-15	223	A	25.12	A
USGS	12080010	2001-05-16	330	A	25.46	A
USGS	12080010	2001-05-17	406	A	25.68	A
USGS	12080010	2001-05-18	330	A	25.48	A
USGS	12080010	2001-05-19	282	A	25.33	A
USGS	12080010	2001-05-20	249	A	25.21	A
USGS	12080010	2001-05-21	225	A	25.13	A
USGS	12080010	2001-05-22	207	A	25.06	A
USGS	12080010	2001-05-23	193	A	25.01	A
USGS	12080010	2001-05-24	181	A	24.96	A
USGS	12080010	2001-05-25	172	A	24.93	A
USGS	12080010	2001-05-26	165	A	24.89	A
USGS	12080010	2001-05-27	158	A	24.87	A
USGS	12080010	2001-05-28	157	A	24.86	A
USGS	12080010	2001-05-29	160	A	24.87	A
USGS	12080010	2001-05-30	152	A	24.84	A
USGS	12080010	2001-05-31	145	A	24.81	A
USGS	12080010	2001-06-01	140	A	24.79	A
USGS	12080010	2001-06-02	141	A	24.79	A
USGS	12080010	2001-06-03	152	A	24.84	A
USGS	12080010	2001-06-04	161	A	24.88	A
USGS	12080010	2001-06-05	149	A	24.83	A
USGS	12080010	2001-06-06	146	A	24.82	A
USGS	12080010	2001-06-07	144	A	24.80	A
USGS	12080010	2001-06-08	137	A	24.77	A
USGS	12080010	2001-06-09	134	A	24.76	A
USGS	12080010	2001-06-10	137	A	24.77	A
USGS	12080010	2001-06-11	165	A	24.90	A
USGS	12080010	2001-06-12	199	A	25.03	A
USGS	12080010	2001-06-13	203	A	25.05	A
USGS	12080010	2001-06-14	180	A	24.96	A
USGS	12080010	2001-06-15	165	A	24.90	A
USGS	12080010	2001-06-16	155	A	24.85	A
USGS	12080010	2001-06-17	146	A	24.82	A
USGS	12080010	2001-06-18	140	A	24.79	A
USGS	12080010	2001-06-19	135	A	24.76	A
USGS	12080010	2001-06-20	129	A	24.74	A
USGS	12080010	2001-06-21	125	A	24.72	A
USGS	12080010	2001-06-22	122	A	24.70	A
USGS	12080010	2001-06-23	118	A	24.69	A
USGS	12080010	2001-06-24	119	A	24.69	A
USGS	12080010	2001-06-25	120	A	24.69	A
USGS	12080010	2001-06-26	118	A	24.68	A
USGS	12080010	2001-06-27	128	A	24.74	A
USGS	12080010	2001-06-28	157	A	24.86	A
USGS	12080010	2001-06-29	155	A	24.86	A
USGS	12080010	2001-06-30	137	A	24.78	A
USGS	12080010	2001-07-01	127	A	24.73	A
USGS	12080010	2001-07-02	120	A	24.70	A
USGS	12080010	2001-07-03	114	A	24.68	A
USGS	12080010	2001-07-04	112	A	24.66	A
USGS	12080010	2001-07-05	105	A	24.64	A
USGS	12080010	2001-07-06	105	A	24.64	A
USGS	12080010	2001-07-07	105	A	24.64	A
USGS	12080010	2001-07-08	104	A	24.63	A
USGS	12080010	2001-07-09	101	A	24.61	A
USGS	12080010	2001-07-10	100	A	24.61	A
USGS	12080010	2001-07-11	98.0	A	24.60	A
USGS	12080010	2001-07-12	97.0	A	24.60	A
USGS	12080010	2001-07-13	96.0	A	24.59	A
USGS	12080010	2001-07-14	93.0	A	24.58	A
USGS	12080010	2001-07-15	93.0	A	24.58	A
USGS	12080010	2001-07-16	94.0	A	24.59	A
USGS	12080010	2001-07-17	96.0	A	24.59	A
USGS	12080010	2001-07-18	97.0	A	24.60	A
USGS	12080010	2001-07-19	95.0	A	24.59	A
USGS	12080010	2001-07-20	92.0	A	24.58	A
USGS	12080010	2001-07-21	90.0	A	24.56	A
USGS	12080010	2001-07-22	88.0	A	24.56	A
USGS	12080010	2001-07-23	87.0	A	24.56	A
USGS	12080010	2001-07-24	85.0	A	24.55	A
USGS	12080010	2001-07-25	84.0	A	24.54	A
USGS	12080010	2001-07-26	83.0	A	24.54	A
USGS	12080010	2001-07-27	82.0	A	24.53	A
USGS	12080010	2001-07-28	84.0	A	24.54	A
USGS	12080010	2001-07-29	86.0	A	24.55	A
USGS	12080010	2001-07-30	84.0	A	24.55	A
USGS	12080010	2001-07-31	80.0	A	24.53	A
USGS	12080010	2001-08-01	79.0	A	24.52	A
USGS	12080010	2001-08-02	79.0	A	24.52	A
USGS	12080010	2001-08-03	79.0	A	24.52	A
USGS	12080010	2001-08-04	79.0	A	24.52	A
USGS	12080010	2001-08-05	80.0	A	24.53	A
USGS	12080010	2001-08-06	86.0	A	24.56	A
USGS	12080010	2001-08-07	87.0	A	24.57	A
USGS	12080010	2001-08-08	75.0	A	24.51	A
USGS	12080010	2001-08-09	73.0	A	24.50	A
USGS	12080010	2001-08-10	71.0	A	24.49	A
USGS	12080010	2001-08-11	69.0	A	24.48	A
USGS	12080010	2001-08-12	69.0	A	24.48	A
USGS	12080010	2001-08-13	68.0	A	24.47	A
USGS	12080010	2001-08-14	68.0	A	24.47	A
USGS	12080010	2001-08-15	68.0	A	24.47	A
USGS	12080010	2001-08-16	66.0	A	24.47	A
USGS	12080010	2001-08-17	67.0	A	24.47	A
USGS	12080010	2001-08-18	68.0	A	24.47	A
USGS	12080010	2001-08-19	67.0	A	24.47	A
USGS	12080010	2001-08-20	67.0	A	24.47	A
USGS	12080010	2001-08-21	73.0	A	24.50	A
USGS	12080010	2001-08-22	102	A	24.65	A
USGS	12080010	2001-08-23	117	A	24.72	A
USGS	12080010	2001-08-24	145	A	24.85	A
USGS	12080010	2001-08-25	131	A	24.79	A
USGS	12080010	2001-08-26	109	A	24.69	A
USGS	12080010	2001-08-27	101	A	24.65	A
USGS	12080010	2001-08-28	102	A	24.66	A
USGS	12080010	2001-08-29	100	A	24.64	A
USGS	12080010	2001-08-30	104	A	24.67	A
USGS	12080010	2001-08-31	89.0	A	24.59	A
USGS	12080010	2001-09-01	79.0	A	24.54	A
USGS	12080010	2001-09-02	78.0	A	24.53	A
USGS	12080010	2001-09-03	78.0	A	24.53	A
USGS	12080010	2001-09-04	77.0	A	24.52	A
USGS	12080010	2001-09-05	75.0	A	24.52	A
USGS	12080010	2001-09-06	75.0	A	24.51	A
USGS	12080010	2001-09-07	74.0	A	24.51	A
USGS	12080010	2001-09-08	71.0	A	24.50	A
USGS	12080010	2001-09-09	70.0	A	24.49	A
USGS	12080010	2001-09-10	68.0	A	24.48	A
USGS	12080010	2001-09-11	68.0	A	24.47	A
USGS	12080010	2001-09-12	68.0	A	24.47	A
USGS	12080010	2001-09-13	67.0	A	24.47	A
USGS	12080010	2001-09-14	67.0	A	24.47	A
USGS	12080010	2001-09-15	65.0	A	24.46	A
USGS	12080010	2001-09-16	65.0	A	24.46	A
USGS	12080010	2001-09-17	66.0	A	24.46	A
USGS	12080010	2001-09-18	65.0	A	24.46	A
USGS	12080010	2001-09-19	66.0	A	24.46	A
USGS	12080010	2001-09-20	65.0	A	24.46	A
USGS	12080010	2001-09-21	64.0	A	24.45	A
USGS	12080010	2001-09-22	62.0	A	24.44	A
USGS	12080010	2001-09-23	64.0	A	24.45	A
USGS	12080010	2001-09-24	65.0	A	24.46	A
USGS	12080010	2001-09-25	64.0	A	24.46	A
USGS	12080010	2001-09-26	71.0	A	24.49	A
USGS	12080010	2001-09-27	74.0	A	24.51	A
USGS	12080010	2001-09-28	76.0	A	24.52	A
USGS	12080010	2001-09-29	73.0	A	24.51	A
USGS	12080010	2001-09-30	68.0	A	24.48	A
USGS	12080010	2001-10-01	68.2	A	24.48	A
USGS	12080010	2001-10-02	64.6	A	24.46	A
USGS	12080010	2001-10-03	62.6	A	24.45	A
USGS	12080010	2001-10-04	61.4	A	24.44	A
USGS	12080010	2001-10-05	61.3	A	24.44	A
USGS	12080010	2001-10-06	60.4	A	24.44	A
USGS	12080010	2001-10-07	59.2	A	24.43	A
USGS	12080010	2001-10-08	60.5	A	24.44	A
USGS	12080010	2001-10-09	60.2	A	24.44	A
USGS	12080010	2001-10-10	68.7	A	24.48	A
USGS	12080010	2001-10-11	66.7	A	24.47	A
USGS	12080010	2001-10-12	74.2	A	24.51	A
USGS	12080010	2001-10-13	71.3	A	24.50	A
USGS	12080010	2001-10-14	72.9	A	24.50	A
USGS	12080010	2001-10-15	71.8	A	24.50	A
USGS	12080010	2001-10-16	74.9	A	24.51	A
USGS	12080010	2001-10-17	71.7	A	24.50	A
USGS	12080010	2001-10-18	68.9	A	24.48	A
USGS	12080010	2001-10-19	68.1	A	24.48	A
USGS	12080010	2001-10-20	68.0	A	24.48	A
USGS	12080010	2001-10-21	70.4	A	24.49	A
USGS	12080010	2001-10-22	80.2	A	24.54	A
USGS	12080010	2001-10-23	85.2	A	24.57	A
USGS	12080010	2001-10-24	147	A	24.86	A
USGS	12080010	2001-10-25	146	A	24.85	A
USGS	12080010	2001-10-26	144	A	24.84	A
USGS	12080010	2001-10-27	147	A	24.86	A
USGS	12080010	2001-10-28	152	A	24.88	A
USGS	12080010	2001-10-29	143	A	24.84	A
USGS	12080010	2001-10-30	127	A	24.77	A
USGS	12080010	2001-10-31	156	A	24.89	A
USGS	12080010	2001-11-01	348	A	25.54	A
USGS	12080010	2001-11-02	291	A	25.37	A
USGS	12080010	2001-11-03	233	A	25.18	A
USGS	12080010	2001-11-04	196	A	25.05	A
USGS	12080010	2001-11-05	170	A	24.95	A
USGS	12080010	2001-11-06	154	A	24.88	A
USGS	12080010	2001-11-07	138	A	24.82	A
USGS	12080010	2001-11-08	126	A	24.77	A
USGS	12080010	2001-11-09	118	A	24.73	A
USGS	12080010	2001-11-10	110	A	24.70	A
USGS	12080010	2001-11-11	104	A	24.67	A
USGS	12080010	2001-11-12	104	A	24.67	A
USGS	12080010	2001-11-13	124	A	24.75	A
USGS	12080010	2001-11-14	1020	A	26.65	A
USGS	12080010	2001-11-15	1890	A	28.16	A
USGS	12080010	2001-11-16	1090	A	27.02	A
USGS	12080010	2001-11-17	667	A	26.27	A
USGS	12080010	2001-11-18	462	A	25.83	A
USGS	12080010	2001-11-19	384	A	25.64	A
USGS	12080010	2001-11-20	547	A	26.02	A
USGS	12080010	2001-11-21	832	A	26.58	A
USGS	12080010	2001-11-22	1030	A	26.94	A
USGS	12080010	2001-11-23	1800	A	28.07	A
USGS	12080010	2001-11-24	1070	A	26.99	A
USGS	12080010	2001-11-25	690	A	26.32	A
USGS	12080010	2001-11-26	519	A	25.96	A
USGS	12080010	2001-11-27	418	A	25.72	A
USGS	12080010	2001-11-28	462	A	25.82	A
USGS	12080010	2001-11-29	1570	A	27.74	A
USGS	12080010	2001-11-30	1570	A	27.75	A
USGS	12080010	2001-12-01	1730	A	27.97	A
USGS	12080010	2001-12-02	2690	A	29.15	A
USGS	12080010	2001-12-03	1660	A	27.87	A
USGS	12080010	2001-12-04	1150	A	27.13	A
USGS	12080010	2001-12-05	929	A	26.76	A
USGS	12080010	2001-12-06	850	A	26.62	A
USGS	12080010	2001-12-07	1030	A	26.93	A
USGS	12080010	2001-12-08	849	A	26.62	A
USGS	12080010	2001-12-09	748	A	26.43	A
USGS	12080010	2001-12-10	660	A	26.26	A
USGS	12080010	2001-12-11	612	A	26.16	A
USGS	12080010	2001-12-12	604	A	26.15	A
USGS	12080010	2001-12-13	867	A	26.62	A
USGS	12080010	2001-12-14	2880	A	29.34	A
USGS	12080010	2001-12-15	1810	A	28.06	A
USGS	12080010	2001-12-16	1740	A	27.96	A
USGS	12080010	2001-12-17	3910	A	30.35	A
USGS	12080010	2001-12-18	2860	A	29.22	A
USGS	12080010	2001-12-19	1730	A	27.90	A
USGS	12080010	2001-12-20	1350	A	27.33	A
USGS	12080010	2001-12-21	1050	A	26.85	A
USGS	12080010	2001-12-22	868	A	26.52	A
USGS	12080010	2001-12-23	743	A	26.29	A
USGS	12080010	2001-12-24	656	A	26.11	A
USGS	12080010	2001-12-25	594	A	25.97	A
USGS	12080010	2001-12-26	545	A	25.87	A
USGS	12080010	2001-12-27	509	A	25.78	A
USGS	12080010	2001-12-28	491	A	25.75	A
USGS	12080010	2001-12-29	474	A	25.70	A
USGS	12080010	2001-12-30	447	A	25.64	A
USGS	12080010	2001-12-31	434	A	25.62	A
USGS	12080010	2002-01-01	432	A	25.61	A
USGS	12080010	2002-01-02	483	A	25.72	A
USGS	12080010	2002-01-03	519	A	25.80	A
USGS	12080010	2002-01-04	483	A	25.72	A
USGS	12080010	2002-01-05	452	A	25.66	A
USGS	12080010	2002-01-06	486	A	25.73	A
USGS	12080010	2002-01-07	1450	A	27.39	A
USGS	12080010	2002-01-08	3080	A	29.54	A
USGS	12080010	2002-01-09	2010	A	28.25	A
USGS	12080010	2002-01-10	1170	A	27.05	A
USGS	12080010	2002-01-11	886	A	26.56	A
USGS	12080010	2002-01-12	790	A	26.38	A
USGS	12080010	2002-01-13	833	A	26.46	A
USGS	12080010	2002-01-14	753	A	26.30	A
USGS	12080010	2002-01-15	662	A	26.12	A
USGS	12080010	2002-01-16	591	A	25.97	A
USGS	12080010	2002-01-17	541	A	25.86	A
USGS	12080010	2002-01-18	504	A	25.77	A
USGS	12080010	2002-01-19	491	A	25.74	A
USGS	12080010	2002-01-20	508	A	25.78	A
USGS	12080010	2002-01-21	616	A	26.02	A
USGS	12080010	2002-01-22	605	A	26.00	A
USGS	12080010	2002-01-23	567	A	25.91	A
USGS	12080010	2002-01-24	742	A	26.27	A
USGS	12080010	2002-01-25	1920	A	28.12	A
USGS	12080010	2002-01-26	2220	A	28.52	A
USGS	12080010	2002-01-27	1350	A	27.33	A
USGS	12080010	2002-01-28	1020	A	26.80	A
USGS	12080010	2002-01-29	852	A	26.49	A
USGS	12080010	2002-01-30	765	A	26.33	A
USGS	12080010	2002-01-31	737	A	26.27	A
USGS	12080010	2002-02-01	743	A	26.28	A
USGS	12080010	2002-02-02	691	A	26.18	A
USGS	12080010	2002-02-03	675	A	26.15	A
USGS	12080010	2002-02-04	724	A	26.25	A
USGS	12080010	2002-02-05	683	A	26.16	A
USGS	12080010	2002-02-06	684	A	26.16	A
USGS	12080010	2002-02-07	982	A	26.72	A
USGS	12080010	2002-02-08	1250	A	27.18	A
USGS	12080010	2002-02-09	1220	A	27.13	A
USGS	12080010	2002-02-10	964	A	26.70	A
USGS	12080010	2002-02-11	855	A	26.50	A
USGS	12080010	2002-02-12	764	A	26.32	A
USGS	12080010	2002-02-13	689	A	26.18	A
USGS	12080010	2002-02-14	624	A	26.04	A
USGS	12080010	2002-02-15	578	A	25.94	A
USGS	12080010	2002-02-16	551	A	25.88	A
USGS	12080010	2002-02-17	531	A	25.84	A
USGS	12080010	2002-02-18	520	A	25.80	A
USGS	12080010	2002-02-19	559	A	25.90	A
USGS	12080010	2002-02-20	628	A	26.05	A
USGS	12080010	2002-02-21	758	A	26.31	A
USGS	12080010	2002-02-22	1230	A	27.15	A
USGS	12080010	2002-02-23	1070	A	26.88	A
USGS	12080010	2002-02-24	998	A	26.76	A
USGS	12080010	2002-02-25	849	A	26.49	A
USGS	12080010	2002-02-26	740	A	26.28	A
USGS	12080010	2002-02-27	666	A	26.13	A
USGS	12080010	2002-02-28	608	A	26.01	A
USGS	12080010	2002-03-01	561	A	25.90	A
USGS	12080010	2002-03-02	525	A	25.82	A
USGS	12080010	2002-03-03	497	A	25.76	A
USGS	12080010	2002-03-04	476	A	25.71	A
USGS	12080010	2002-03-05	462	A	25.68	A
USGS	12080010	2002-03-06	460	A	25.67	A
USGS	12080010	2002-03-07	447	A	25.64	A
USGS	12080010	2002-03-08	428	A	25.60	A
USGS	12080010	2002-03-09	413	A	25.57	A
USGS	12080010	2002-03-10	448	A	25.65	A
USGS	12080010	2002-03-11	906	A	26.55	A
USGS	12080010	2002-03-12	2290	A	28.65	A
USGS	12080010	2002-03-13	1700	A	27.94	A
USGS	12080010	2002-03-14	1280	A	27.33	A
USGS	12080010	2002-03-15	979	A	26.85	A
USGS	12080010	2002-03-16	813	A	26.56	A
USGS	12080010	2002-03-17	720	A	26.38	A
USGS	12080010	2002-03-18	653	A	26.25	A
USGS	12080010	2002-03-19	677	A	26.29	A
USGS	12080010	2002-03-20	951	A	26.80	A
USGS	12080010	2002-03-21	926	A	26.76	A
USGS	12080010	2002-03-22	782	A	26.50	A
USGS	12080010	2002-03-23	693	A	26.33	A
USGS	12080010	2002-03-24	639	A	26.22	A
USGS	12080010	2002-03-25	590	A	26.12	A
USGS	12080010	2002-03-26	547	A	26.02	A
USGS	12080010	2002-03-27	516	A	25.96	A
USGS	12080010	2002-03-28	488	A	25.89	A
USGS	12080010	2002-03-29	461	A	25.83	A
USGS	12080010	2002-03-30	435	A	25.77	A
USGS	12080010	2002-03-31	416	A	25.72	A
USGS	12080010	2002-04-01	397	A	25.67	A
USGS	12080010	2002-04-02	385	A	25.64	A
USGS	12080010	2002-04-03	373	A	25.61	A
USGS	12080010	2002-04-04	360	A	25.58	A
USGS	12080010	2002-04-05	351	A	25.55	A
USGS	12080010	2002-04-06	358	A	25.56	A
USGS	12080010	2002-04-07	361	A	25.58	A
USGS	12080010	2002-04-08	357	A	25.56	A
USGS	12080010	2002-04-09	349	A	25.54	A
USGS	12080010	2002-04-10	436	A	25.77	A
USGS	12080010	2002-04-11	539	A	26.00	A
USGS	12080010	2002-04-12	615	A	26.17	A
USGS	12080010	2002-04-13	774	A	26.48	A
USGS	12080010	2002-04-14	1580	A	27.73	A
USGS	12080010	2002-04-15	1510	A	27.66	A
USGS	12080010	2002-04-16	1020	A	26.91	A
